03301,03:30:57.1200000,2011-12-28,2011-12-04,62.0,0.29
03301,03:30:55.3630000,2011-12-28,2011-12-05,51.0,1.52
03301,03:30:53.5800000,2011-12-28,2011-12-06,42.0,0.62
03301,03:30:50.8800000,2011-12-28,2011-12-07,46.0,0.00
03301,03:30:48.2600000,2011-12-28,2011-12-08,40.0,0.00
03301,03:30:45.8970000,2011-12-28,2011-12-09,36.0,0.00
03301,03:30:43.8830000,2011-12-28,2011-12-10,48.0,0.00
03301,03:30:42.3800000,2011-12-28,2011-12-11,47.0,0.00
03301,03:30:40.1170000,2011-12-28,2011-12-12,39.0,0.00
03301,03:30:37.8670000,2011-12-28,2011-12-13,51.0,0.04
03301,03:30:35.9670000,2011-12-28,2011-12-14,50.0,0.02
03301,03:30:34.0230000,2011-12-28,2011-12-15,35.0,
03301,03:30:32.0270000,2011-12-28,2011-12-16,26.0,0.00
03301,03:30:29.9630000,2011-12-28,2011-12-17,41.0,0.00
